Entity,Code,Year,Population
Mozambique,MOZ,1961,7342000
Mozambique,MOZ,1962,7507000
Mozambique,MOZ,1963,7679000
Mozambique,MOZ,1964,7857000
Mozambique,MOZ,1965,8039000
Mozambique,MOZ,1966,8226000
Mozambique,MOZ,1967,8418000
Mozambique,MOZ,1968,8614000
Mozambique,MOZ,1969,8816000
Mozambique,MOZ,1970,9023000
Mozambique,MOZ,1971,9233000
Mozambique,MOZ,1972,9446000
Mozambique,MOZ,1973,9669000
Mozambique,MOZ,1974,9907000
Mozambique,MOZ,1975,10165000
Mozambique,MOZ,1976,10444000
Mozambique,MOZ,1977,10739000
Mozambique,MOZ,1978,11041000
Mozambique,MOZ,1979,11341000
Mozambique,MOZ,1980,11630000
Mozambique,MOZ,1981,11913000
Mozambique,MOZ,1982,12190000
Mozambique,MOZ,1983,12440000
Mozambique,MOZ,1984,12636000
Mozambique,MOZ,1985,12764000
Mozambique,MOZ,1986,12809000
Mozambique,MOZ,1987,12786000
Mozambique,MOZ,1988,12758000
Mozambique,MOZ,1989,12806000
Mozambique,MOZ,1990,12987000
Mozambique,MOZ,1991,13328000
Mozambique,MOZ,1992,13806000
Mozambique,MOZ,1993,14371000
Mozambique,MOZ,1994,14948000
Mozambique,MOZ,1995,15483000
Mozambique,MOZ,1996,15960000
Mozambique,MOZ,1997,16397000
Mozambique,MOZ,1998,16814000
Mozambique,MOZ,1999,17244000
Mozambique,MOZ,2000,17712000
Mozambique,MOZ,2001,18222000
Mozambique,MOZ,2002,18764000
Mozambique,MOZ,2003,19331000
Mozambique,MOZ,2004,19911000
Mozambique,MOZ,2005,20494000
Mozambique,MOZ,2006,21080000
Mozambique,MOZ,2007,21673000
Mozambique,MOZ,2008,22277000
Mozambique,MOZ,2009,22895000
Mozambique,MOZ,2010,23532000
Mozambique,MOZ,2011,24188000
Mozambique,MOZ,2012,24863000
Mozambique,MOZ,2013,25561000
Mozambique,MOZ,2014,26286000
Mozambique,MOZ,2015,27042000
Mozambique,MOZ,2016,27830000
Mozambique,MOZ,2017,28649000
Mozambique,MOZ,2018,29496000
Mozambique,MOZ,2019,30366000
Myanmar,MMR,1901,10243464
Myanmar,MMR,1902,10496297
Myanmar,MMR,1903,10702036
Myanmar,MMR,1904,10893168
Myanmar,MMR,1905,11068894
Myanmar,MMR,1906,11228554
Myanmar,MMR,1907,11385069
Myanmar,MMR,1908,11549320
Myanmar,MMR,1909,11715932
Myanmar,MMR,1910,11870774
Myanmar,MMR,1911,12031096
Myanmar,MMR,1912,12157433
Myanmar,MMR,1913,12261865
Myanmar,MMR,1914,12367273
Myanmar,MMR,1915,12473658
Myanmar,MMR,1916,12581019
Myanmar,MMR,1917,12689357
Myanmar,MMR,1918,12770262
Myanmar,MMR,1919,12881642
Myanmar,MMR,1920,12994680
Myanmar,MMR,1921,13146502
Myanmar,MMR,1922,13277439
Myanmar,MMR,1923,13416996
Myanmar,MMR,1924,13557879
Myanmar,MMR,1925,13700419
Myanmar,MMR,1926,13844285
Myanmar,MMR,1927,13989808
Myanmar,MMR,1928,14136658
Myanmar,MMR,1929,14285164
Myanmar,MMR,1930,14434997
Myanmar,MMR,1931,14602730
Myanmar,MMR,1932,14788364
Myanmar,MMR,1933,14992561
Myanmar,MMR,1934,15199410
Myanmar,MMR,1935,15409242
Myanmar,MMR,1936,15622057
Myanmar,MMR,1937,15837856
Myanmar,MMR,1938,16056639
Myanmar,MMR,1939,16278405
Myanmar,MMR,1940,16503485
Myanmar,MMR,1941,16666821
Myanmar,MMR,1942,16767444
Myanmar,MMR,1943,16804054
Myanmar,MMR,1944,16840744
Myanmar,MMR,1945,16877516
Myanmar,MMR,1946,16914366
Myanmar,MMR,1947,16951296
Myanmar,MMR,1948,16988308
Myanmar,MMR,1949,17025402
Myanmar,MMR,1950,17780000
Myanmar,MMR,1951,18104000
Myanmar,MMR,1952,18441000
Myanmar,MMR,1953,18793000
Myanmar,MMR,1954,19162000
Myanmar,MMR,1955,19550000
Myanmar,MMR,1956,19956000
Myanmar,MMR,1957,20380000
Myanmar,MMR,1958,20820000
Myanmar,MMR,1959,21273000
Myanmar,MMR,1960,21737000
Myanmar,MMR,1961,22212000
Myanmar,MMR,1962,22698000
Myanmar,MMR,1963,23198000
Myanmar,MMR,1964,23718000
Myanmar,MMR,1965,24259000
Myanmar,MMR,1966,24824000
Myanmar,MMR,1967,25410000
Myanmar,MMR,1968,26015000
Myanmar,MMR,1969,26636000
Myanmar,MMR,1970,27269000
Myanmar,MMR,1971,27914000
Myanmar,MMR,1972,28570000
Myanmar,MMR,1973,29238000
Myanmar,MMR,1974,29918000
Myanmar,MMR,1975,30611000
Myanmar,MMR,1976,31314000
Myanmar,MMR,1977,32027000
Myanmar,MMR,1978,32749000
Myanmar,MMR,1979,33481000
Myanmar,MMR,1980,34224000
Myanmar,MMR,1981,34976000
Myanmar,MMR,1982,35734000
Myanmar,MMR,1983,36492000
Myanmar,MMR,1984,37242000
Myanmar,MMR,1985,37977000
Myanmar,MMR,1986,38698000
Myanmar,MMR,1987,39404000
Myanmar,MMR,1988,40086000
Myanmar,MMR,1989,40731000
Myanmar,MMR,1990,41335000
Myanmar,MMR,1991,41890000
Myanmar,MMR,1992,42402000
Myanmar,MMR,1993,42890000
Myanmar,MMR,1994,43383000
Myanmar,MMR,1995,43902000
Myanmar,MMR,1996,44452000
Myanmar,MMR,1997,45027000
Myanmar,MMR,1998,45611000
Myanmar,MMR,1999,46181000
Myanmar,MMR,2000,46720000
Myanmar,MMR,2001,47225000
Myanmar,MMR,2002,47702000
Myanmar,MMR,2003,48149000
Myanmar,MMR,2004,48564000
Myanmar,MMR,2005,48950000
Myanmar,MMR,2006,49301000
Myanmar,MMR,2007,49621000
Myanmar,MMR,2008,49930000
Myanmar,MMR,2009,50250000
Myanmar,MMR,2010,50601000
Myanmar,MMR,2011,50991000
Myanmar,MMR,2012,51414000
Myanmar,MMR,2013,51852000
Myanmar,MMR,2014,52281000
Myanmar,MMR,2015,52681000
Myanmar,MMR,2016,53045000
Myanmar,MMR,2017,53383000
Myanmar,MMR,2018,53708000
Myanmar,MMR,2019,54045000
Namibia,NAM,1901,232054
Namibia,NAM,1902,232114
Namibia,NAM,1903,232174
Namibia,NAM,1904,232234
Namibia,NAM,1905,232294
Namibia,NAM,1906,232354
Namibia,NAM,1907,232414
Namibia,NAM,1908,232473
Namibia,NAM,1909,232533
Namibia,NAM,1910,232593
Namibia,NAM,1911,232653
Namibia,NAM,1912,232713
Namibia,NAM,1913,232773
Namibia,NAM,1914,232833
Namibia,NAM,1915,232893
Namibia,NAM,1916,232953
Namibia,NAM,1917,233012
Namibia,NAM,1918,232992
Namibia,NAM,1919,232992
Namibia,NAM,1920,232992
Namibia,NAM,1921,234428
Namibia,NAM,1922,237326
Namibia,NAM,1923,241713
Namibia,NAM,1924,246181
Namibia,NAM,1925,250732
Namibia,NAM,1926,255367
Namibia,NAM,1927,260088
Namibia,NAM,1928,264896
Namibia,NAM,1929,269792
Namibia,NAM,1930,274780
Namibia,NAM,1931,279859
Namibia,NAM,1932,285033
Namibia,NAM,1933,290302
Namibia,NAM,1934,295668
Namibia,NAM,1935,301134
Namibia,NAM,1936,306700
Namibia,NAM,1937,312370
Namibia,NAM,1938,318144
Namibia,NAM,1939,324025
Namibia,NAM,1940,330015
Namibia,NAM,1941,336116
Namibia,NAM,1942,342329
Namibia,NAM,1943,348657
Namibia,NAM,1944,355102
Namibia,NAM,1945,361667
Namibia,NAM,1946,375416
Namibia,NAM,1947,397019
Namibia,NAM,1948,427200
Namibia,NAM,1949,459675
Namibia,NAM,1950,514000
Namibia,NAM,1951,524000
Namibia,NAM,1952,534000
Namibia,NAM,1953,545000
Namibia,NAM,1954,556000
Namibia,NAM,1955,568000
Namibia,NAM,1956,580000
Namibia,NAM,1957,593000
Namibia,NAM,1958,606000
Namibia,NAM,1959,620000
Namibia,NAM,1960,634000
Namibia,NAM,1961,649000
Namibia,NAM,1962,665000
Namibia,NAM,1963,682000
Namibia,NAM,1964,699000
Namibia,NAM,1965,717000
Namibia,NAM,1966,735000
Namibia,NAM,1967,754000
Namibia,NAM,1968,773000
Namibia,NAM,1969,795000
Namibia,NAM,1970,817000
Namibia,NAM,1971,842000
Namibia,NAM,1972,869000
Namibia,NAM,1973,896000
Namibia,NAM,1974,923000
Namibia,NAM,1975,948000
Namibia,NAM,1976,971000
Namibia,NAM,1977,993000
Namibia,NAM,1978,1014000
Namibia,NAM,1979,1035000
Namibia,NAM,1980,1058000
Namibia,NAM,1981,1081000
Namibia,NAM,1982,1105000
Namibia,NAM,1983,1132000
Namibia,NAM,1984,1162000
Namibia,NAM,1985,1198000
Namibia,NAM,1986,1240000
Namibia,NAM,1987,1287000
Namibia,NAM,1988,1337000
Namibia,NAM,1989,1386000
Namibia,NAM,1990,1433000
Namibia,NAM,1991,1476000
Namibia,NAM,1992,1517000
Namibia,NAM,1993,1555000
Namibia,NAM,1994,1592000
Namibia,NAM,1995,1628000
Namibia,NAM,1996,1663000
Namibia,NAM,1997,1698000
Namibia,NAM,1998,1732000
Namibia,NAM,1999,1764000
Namibia,NAM,2000,1795000
Namibia,NAM,2001,1824000
Namibia,NAM,2002,1852000
Namibia,NAM,2003,1879000
Namibia,NAM,2004,1908000
Namibia,NAM,2005,1938000
Namibia,NAM,2006,1971000
Namibia,NAM,2007,2007000
Namibia,NAM,2008,2043000
Namibia,NAM,2009,2081000
Namibia,NAM,2010,2119000
Namibia,NAM,2011,2157000
Namibia,NAM,2012,2195000
Namibia,NAM,2013,2234000
Namibia,NAM,2014,2273000
Namibia,NAM,2015,2315000
Namibia,NAM,2016,2358000
Namibia,NAM,2017,2403000
Namibia,NAM,2018,2448000
Namibia,NAM,2019,2495000
Nauru,NRU,1901,2448
Nauru,NRU,1902,2457
Nauru,NRU,1903,2466
Nauru,NRU,1904,2474
Nauru,NRU,1905,2483
Nauru,NRU,1906,2492
Nauru,NRU,1907,2500
Nauru,NRU,1908,2509
Nauru,NRU,1909,2518
Nauru,NRU,1910,2527
Nauru,NRU,1911,2536
Nauru,NRU,1912,2545
Nauru,NRU,1913,2554
Nauru,NRU,1914,2563
Nauru,NRU,1915,2572
Nauru,NRU,1916,2581
Nauru,NRU,1917,2590
Nauru,NRU,1918,2599
Nauru,NRU,1919,2609
Nauru,NRU,1920,2618
Nauru,NRU,1921,2628
Nauru,NRU,1922,2638
Nauru,NRU,1923,2647
Nauru,NRU,1924,2657
Nauru,NRU,1925,2667
Nauru,NRU,1926,2677
Nauru,NRU,1927,2686
Nauru,NRU,1928,2696
Nauru,NRU,1929,2706
Nauru,NRU,1930,2716
Nauru,NRU,1931,2726
Nauru,NRU,1932,2736
Nauru,NRU,1933,2746
Nauru,NRU,1934,2756
Nauru,NRU,1935,2766
Nauru,NRU,1936,2776
Nauru,NRU,1937,2787
Nauru,NRU,1938,2797
Nauru,NRU,1939,2807
Nauru,NRU,1940,2817
Nauru,NRU,1941,2828
Nauru,NRU,1942,2838
Nauru,NRU,1943,2849
Nauru,NRU,1944,2859
Nauru,NRU,1945,2870
Nauru,NRU,1946,2880
Nauru,NRU,1947,2891
Nauru,NRU,1948,2901
Nauru,NRU,1949,2912
Nauru,NRU,1950,3000
Nauru,NRU,1951,3000
Nauru,NRU,1952,4000
Nauru,NRU,1953,4000
Nauru,NRU,1954,4000
Nauru,NRU,1955,4000
Nauru,NRU,1956,4000
Nauru,NRU,1957,4000
Nauru,NRU,1958,4000
Nauru,NRU,1959,4000
Nauru,NRU,1960,4000
Nauru,NRU,1961,5000
Nauru,NRU,1962,5000
Nauru,NRU,1963,5000
Nauru,NRU,1964,6000
Nauru,NRU,1965,6000
Nauru,NRU,1966,6000
Nauru,NRU,1967,6000
Nauru,NRU,1968,6000
Nauru,NRU,1969,6000
Nauru,NRU,1970,7000
Nauru,NRU,1971,7000
Nauru,NRU,1972,7000
Nauru,NRU,1973,7000
Nauru,NRU,1974,7000
Nauru,NRU,1975,7000
Nauru,NRU,1976,7000
Nauru,NRU,1977,7000
Nauru,NRU,1978,8000
Nauru,NRU,1979,8000
Nauru,NRU,1980,8000
Nauru,NRU,1981,8000
Nauru,NRU,1982,8000
Nauru,NRU,1983,8000
Nauru,NRU,1984,8000
Nauru,NRU,1985,9000
Nauru,NRU,1986,9000
Nauru,NRU,1987,9000
Nauru,NRU,1988,9000
Nauru,NRU,1989,9000
Nauru,NRU,1990,10000
Nauru,NRU,1991,10000
Nauru,NRU,1992,10000
Nauru,NRU,1993,10000
Nauru,NRU,1994,10000
Nauru,NRU,1995,11000
Nauru,NRU,1996,11000
Nauru,NRU,1997,11000
Nauru,NRU,1998,11000
Nauru,NRU,1999,10000
Nauru,NRU,2000,10000
Nauru,NRU,2001,10000
Nauru,NRU,2002,10000
Nauru,NRU,2003,10000
Nauru,NRU,2004,10000
Nauru,NRU,2005,10000
Nauru,NRU,2006,10000
Nauru,NRU,2007,10000
Nauru,NRU,2008,10000
Nauru,NRU,2009,10000
Nauru,NRU,2010,10000
Nauru,NRU,2011,10000
Nauru,NRU,2012,10000
Nauru,NRU,2013,10000
Nauru,NRU,2014,10000
Nauru,NRU,2015,10000
Nauru,NRU,2016,10000
Nauru,NRU,2017,11000
Nauru,NRU,2018,11000
Nauru,NRU,2019,11000
Nepal,NPL,1901,5440971
Nepal,NPL,1902,5460230
Nepal,NPL,1903,5486026
Nepal,NPL,1904,5513929
Nepal,NPL,1905,5543955
Nepal,NPL,1906,5574144
Nepal,NPL,1907,5604167
Nepal,NPL,1908,5634681
Nepal,NPL,1909,5665361
Nepal,NPL,1910,5696207
Nepal,NPL,1911,5727123
Nepal,NPL,1912,5758303
Nepal,NPL,1913,5799774
Nepal,NPL,1914,5851705
Nepal,NPL,1915,5914266
Nepal,NPL,1916,5977494
Nepal,NPL,1917,6041397
Nepal,NPL,1918,6102628
Nepal,NPL,1919,6165327
Nepal,NPL,1920,6228670
Nepal,NPL,1921,6292663
Nepal,NPL,1922,6357314
Nepal,NPL,1923,6422629
Nepal,NPL,1924,6488616
Nepal,NPL,1925,6555280
Nepal,NPL,1926,6622629
Nepal,NPL,1927,6690670
Nepal,NPL,1928,6759410
Nepal,NPL,1929,6828857
Nepal,NPL,1930,6899017
Nepal,NPL,1931,6969897
Nepal,NPL,1932,7041506
Nepal,NPL,1933,7113851
Nepal,NPL,1934,7186939
Nepal,NPL,1935,7260778
Nepal,NPL,1936,7335375
Nepal,NPL,1937,7410739
Nepal,NPL,1938,7486877
Nepal,NPL,1939,7563798
Nepal,NPL,1940,7641508
Nepal,NPL,1941,7720017
Nepal,NPL,1942,7799333
Nepal,NPL,1943,7879464
Nepal,NPL,1944,7960418
Nepal,NPL,1945,8042203
Nepal,NPL,1946,8124829
Nepal,NPL,1947,8208304
Nepal,NPL,1948,8292636
Nepal,NPL,1949,8377835
Nepal,NPL,1950,8483000
Nepal,NPL,1951,8664000
Nepal,NPL,1952,8835000
Nepal,NPL,1953,8999000
Nepal,NPL,1954,9159000
Nepal,NPL,1955,9317000
Nepal,NPL,1956,9473000
Nepal,NPL,1957,9630000
Nepal,NPL,1958,9787000
Nepal,NPL,1959,9945000
Nepal,NPL,1960,10105000
Nepal,NPL,1961,10267000
Nepal,NPL,1962,10433000
Nepal,NPL,1963,10605000
Nepal,NPL,1964,10784000
Nepal,NPL,1965,10973000
Nepal,NPL,1966,11173000
Nepal,NPL,1967,11383000
Nepal,NPL,1968,11604000
Nepal,NPL,1969,11835000
Nepal,NPL,1970,12075000
Nepal,NPL,1971,12324000
Nepal,NPL,1972,12583000
Nepal,NPL,1973,12852000
Nepal,NPL,1974,13131000
Nepal,NPL,1975,13420000
Nepal,NPL,1976,13719000
Nepal,NPL,1977,14029000
Nepal,NPL,1978,14348000
Nepal,NPL,1979,14677000
Nepal,NPL,1980,15016000
Nepal,NPL,1981,15367000
Nepal,NPL,1982,15729000
Nepal,NPL,1983,16101000
Nepal,NPL,1984,16477000
Nepal,NPL,1985,16858000
Nepal,NPL,1986,17240000
Nepal,NPL,1987,17624000
Nepal,NPL,1988,18021000
Nepal,NPL,1989,18445000
Nepal,NPL,1990,18905000
Nepal,NPL,1991,19406000
Nepal,NPL,1992,19938000
Nepal,NPL,1993,20490000
Nepal,NPL,1994,21041000
Nepal,NPL,1995,21576000
Nepal,NPL,1996,22090000
Nepal,NPL,1997,22585000
Nepal,NPL,1998,23058000
Nepal,NPL,1999,23510000
Nepal,NPL,2000,23941000
Nepal,NPL,2001,24347000
Nepal,NPL,2002,24726000
Nepal,NPL,2003,25081000
Nepal,NPL,2004,25419000
Nepal,NPL,2005,25745000
Nepal,NPL,2006,26067000
Nepal,NPL,2007,26383000
Nepal,NPL,2008,26667000
Nepal,NPL,2009,26884000
Nepal,NPL,2010,27013000
Nepal,NPL,2011,27041000
Nepal,NPL,2012,26989000
Nepal,NPL,2013,26917000
Nepal,NPL,2014,26906000
Nepal,NPL,2015,27015000
Nepal,NPL,2016,27263000
Nepal,NPL,2017,27633000
Nepal,NPL,2018,28096000
Nepal,NPL,2019,28609000
Netherlands,NLD,1901,5234145
Netherlands,NLD,1902,5308432
Netherlands,NLD,1903,5386961
Netherlands,NLD,1904,5466489
Netherlands,NLD,1905,5546460
Netherlands,NLD,1906,5624321
Netherlands,NLD,1907,5707269
Netherlands,NLD,1908,5781440
Netherlands,NLD,1909,5851812
Netherlands,NLD,1910,5923383
Netherlands,NLD,1911,5990288
Netherlands,NLD,1912,6070923
Netherlands,NLD,1913,6168554
Netherlands,NLD,1914,6277517
Netherlands,NLD,1915,6394810
Netherlands,NLD,1916,6520435
Netherlands,NLD,1917,6639394
Netherlands,NLD,1918,6735715
Netherlands,NLD,1919,6800369
Netherlands,NLD,1920,6856692
Netherlands,NLD,1921,6932344
Netherlands,NLD,1922,7032991
Netherlands,NLD,1923,7147303
Netherlands,NLD,1924,7258615
Netherlands,NLD,1925,7365595
Netherlands,NLD,1926,7469575
Netherlands,NLD,1927,7573888
Netherlands,NLD,1928,7677535
Netherlands,NLD,1929,7780182
Netherlands,NLD,1930,7886829
Netherlands,NLD,1931,8000474
Netherlands,NLD,1932,8118118
Netherlands,NLD,1933,8232096
Netherlands,NLD,1934,8335743
Netherlands,NLD,1935,8428725
Netherlands,NLD,1936,8514709
Netherlands,NLD,1937,8598359
Netherlands,NLD,1938,8687009
Netherlands,NLD,1939,8780325
Netherlands,NLD,1940,8873974
Netherlands,NLD,1941,8960624
Netherlands,NLD,1942,9035276
Netherlands,NLD,1943,9104929
Netherlands,NLD,1944,9178249
Netherlands,NLD,1945,9285228
Netherlands,NLD,1946,9436866
Netherlands,NLD,1947,9616165
Netherlands,NLD,1948,9793465
Netherlands,NLD,1949,9925789
Netherlands,NLD,1950,10042000
Netherlands,NLD,1951,10168000
Netherlands,NLD,1952,10298000
Netherlands,NLD,1953,10432000
Netherlands,NLD,1954,10570000
Netherlands,NLD,1955,10710000
Netherlands,NLD,1956,10852000
Netherlands,NLD,1957,10997000
Netherlands,NLD,1958,11144000
Netherlands,NLD,1959,11295000
Netherlands,NLD,1960,11449000
Netherlands,NLD,1961,11606000
Netherlands,NLD,1962,11767000
Netherlands,NLD,1963,11928000
Netherlands,NLD,1964,12089000
Netherlands,NLD,1965,12248000
Netherlands,NLD,1966,12404000
Netherlands,NLD,1967,12557000
Netherlands,NLD,1968,12707000
Netherlands,NLD,1969,12855000
Netherlands,NLD,1970,13002000
Netherlands,NLD,1971,13148000
Netherlands,NLD,1972,13292000
Netherlands,NLD,1973,13431000
Netherlands,NLD,1974,13562000
Netherlands,NLD,1975,13683000
Netherlands,NLD,1976,13793000
Netherlands,NLD,1977,13893000
Netherlands,NLD,1978,13984000
Netherlands,NLD,1979,14069000
Netherlands,NLD,1980,14148000
Netherlands,NLD,1981,14224000
Netherlands,NLD,1982,14295000
Netherlands,NLD,1983,14365000
Netherlands,NLD,1984,14438000
Netherlands,NLD,1985,14514000
Netherlands,NLD,1986,14596000
Netherlands,NLD,1987,14683000
Netherlands,NLD,1988,14774000
Netherlands,NLD,1989,14869000
Netherlands,NLD,1990,14965000
Netherlands,NLD,1991,15065000
Netherlands,NLD,1992,15166000
Netherlands,NLD,1993,15268000
Netherlands,NLD,1994,15369000
Netherlands,NLD,1995,15468000
Netherlands,NLD,1996,15563000
Netherlands,NLD,1997,15655000
Netherlands,NLD,1998,15746000
Netherlands,NLD,1999,15836000
Netherlands,NLD,2000,15926000
Netherlands,NLD,2001,16018000
Netherlands,NLD,2002,16110000
Netherlands,NLD,2003,16201000
Netherlands,NLD,2004,16287000
Netherlands,NLD,2005,16367000
Netherlands,NLD,2006,16440000
Netherlands,NLD,2007,16507000
Netherlands,NLD,2008,16568000
Netherlands,NLD,2009,16626000
Netherlands,NLD,2010,16683000
Netherlands,NLD,2011,16738000
Netherlands,NLD,2012,16792000
Netherlands,NLD,2013,16844000
Netherlands,NLD,2014,16893000
Netherlands,NLD,2015,16938000
Netherlands,NLD,2016,16981000
Netherlands,NLD,2017,17021000
Netherlands,NLD,2018,17060000
Netherlands,NLD,2019,17097000
New Caledonia,NCL,1950,65000
New Caledonia,NCL,1951,64000
New Caledonia,NCL,1952,64000
New Caledonia,NCL,1953,65000
New Caledonia,NCL,1954,66000
New Caledonia,NCL,1955,68000
New Caledonia,NCL,1956,69000
New Caledonia,NCL,1957,71000
New Caledonia,NCL,1958,73000
New Caledonia,NCL,1959,76000
New Caledonia,NCL,1960,78000
New Caledonia,NCL,1961,81000
New Caledonia,NCL,1962,83000
New Caledonia,NCL,1963,86000
New Caledonia,NCL,1964,89000
New Caledonia,NCL,1965,91000
New Caledonia,NCL,1966,94000
New Caledonia,NCL,1967,96000
New Caledonia,NCL,1968,99000
New Caledonia,NCL,1969,102000
New Caledonia,NCL,1970,105000
New Caledonia,NCL,1971,110000
New Caledonia,NCL,1972,115000
New Caledonia,NCL,1973,120000
New Caledonia,NCL,1974,126000
New Caledonia,NCL,1975,130000
New Caledonia,NCL,1976,134000
New Caledonia,NCL,1977,137000
New Caledonia,NCL,1978,140000
New Caledonia,NCL,1979,143000
New Caledonia,NCL,1980,145000
New Caledonia,NCL,1981,147000
New Caledonia,NCL,1982,150000
New Caledonia,NCL,1983,152000
New Caledonia,NCL,1984,154000
New Caledonia,NCL,1985,156000
New Caledonia,NCL,1986,158000
New Caledonia,NCL,1987,161000
New Caledonia,NCL,1988,164000
New Caledonia,NCL,1989,167000
New Caledonia,NCL,1990,170000
New Caledonia,NCL,1991,174000
New Caledonia,NCL,1992,179000
New Caledonia,NCL,1993,183000
New Caledonia,NCL,1994,188000
New Caledonia,NCL,1995,193000
New Caledonia,NCL,1996,198000
New Caledonia,NCL,1997,203000
New Caledonia,NCL,1998,208000
New Caledonia,NCL,1999,213000
New Caledonia,NCL,2000,217000
New Caledonia,NCL,2001,221000
New Caledonia,NCL,2002,225000
New Caledonia,NCL,2003,229000
New Caledonia,NCL,2004,233000
New Caledonia,NCL,2005,236000
New Caledonia,NCL,2006,240000
New Caledonia,NCL,2007,243000
New Caledonia,NCL,2008,247000
New Caledonia,NCL,2009,250000
New Caledonia,NCL,2010,254000
New Caledonia,NCL,2011,257000
New Caledonia,NCL,2012,261000
New Caledonia,NCL,2013,264000
New Caledonia,NCL,2014,268000
New Caledonia,NCL,2015,271000
New Caledonia,NCL,2016,274000
New Caledonia,NCL,2017,277000
New Caledonia,NCL,2018,280000
New Caledonia,NCL,2019,283000
New Zealand,NZL,1901,834687
New Zealand,NZL,1902,852230
New Zealand,NZL,1903,873327
New Zealand,NZL,1904,895756
New Zealand,NZL,1905,919851
New Zealand,NZL,1906,944389
New Zealand,NZL,1907,970394
New Zealand,NZL,1908,995576
New Zealand,NZL,1909,1019758
New Zealand,NZL,1910,1044340
New Zealand,NZL,1911,1067522
New Zealand,NZL,1912,1093169
New Zealand,NZL,1913,1118482
New Zealand,NZL,1914,1138465
New Zealand,NZL,1915,1149451
New Zealand,NZL,1916,1152441
New Zealand,NZL,1917,1153766
New Zealand,NZL,1918,1167095
New Zealand,NZL,1919,1196747
New Zealand,NZL,1920,1236395
New Zealand,NZL,1921,1272710
New Zealand,NZL,1922,1301030
New Zealand,NZL,1923,1326017
New Zealand,NZL,1924,1352005
New Zealand,NZL,1925,1380657
New Zealand,NZL,1926,1409643
New Zealand,NZL,1927,1433631
New Zealand,NZL,1928,1453288
New Zealand,NZL,1929,1471946
New Zealand,NZL,1930,1491936
New Zealand,NZL,1931,1510594
New Zealand,NZL,1932,1526253
New Zealand,NZL,1933,1538913
New Zealand,NZL,1934,1550574
New Zealand,NZL,1935,1561569
New Zealand,NZL,1936,1573230
New Zealand,NZL,1937,1587223
New Zealand,NZL,1938,1605214
New Zealand,NZL,1939,1621539
New Zealand,NZL,1940,1629869
New Zealand,NZL,1941,1633867
New Zealand,NZL,1942,1632867
New Zealand,NZL,1943,1641196
New Zealand,NZL,1944,1657522
New Zealand,NZL,1945,1699501
New Zealand,NZL,1946,1747144
New Zealand,NZL,1947,1795454
New Zealand,NZL,1948,1832769
New Zealand,NZL,1949,1869751
New Zealand,NZL,1950,1908000
New Zealand,NZL,1951,1948000
New Zealand,NZL,1952,1993000
New Zealand,NZL,1953,2040000
New Zealand,NZL,1954,2088000
New Zealand,NZL,1955,2136000
New Zealand,NZL,1956,2183000
New Zealand,NZL,1957,2230000
New Zealand,NZL,1958,2276000
New Zealand,NZL,1959,2323000
New Zealand,NZL,1960,2373000
New Zealand,NZL,1961,2424000
New Zealand,NZL,1962,2477000
New Zealand,NZL,1963,2530000
New Zealand,NZL,1964,2581000
New Zealand,NZL,1965,2627000
New Zealand,NZL,1966,2667000
New Zealand,NZL,1967,2703000
New Zealand,NZL,1968,2737000
New Zealand,NZL,1969,2774000
New Zealand,NZL,1970,2818000
New Zealand,NZL,1971,2871000
New Zealand,NZL,1972,2930000
New Zealand,NZL,1973,2989000
New Zealand,NZL,1974,3042000
New Zealand,NZL,1975,3083000
New Zealand,NZL,1976,3109000
New Zealand,NZL,1977,3122000
New Zealand,NZL,1978,3129000
New Zealand,NZL,1979,3135000
New Zealand,NZL,1980,3147000
New Zealand,NZL,1981,3165000
New Zealand,NZL,1982,3189000
New Zealand,NZL,1983,3216000
New Zealand,NZL,1984,3243000
New Zealand,NZL,1985,3268000
New Zealand,NZL,1986,3290000
New Zealand,NZL,1987,3311000
New Zealand,NZL,1988,3333000
New Zealand,NZL,1989,3361000
New Zealand,NZL,1990,3398000
New Zealand,NZL,1991,3446000
New Zealand,NZL,1992,3503000
New Zealand,NZL,1993,3564000
New Zealand,NZL,1994,3623000
New Zealand,NZL,1995,3675000
New Zealand,NZL,1996,3717000
New Zealand,NZL,1997,3752000
New Zealand,NZL,1998,3784000
New Zealand,NZL,1999,3818000
New Zealand,NZL,2000,3859000
New Zealand,NZL,2001,3908000
New Zealand,NZL,2002,3963000
New Zealand,NZL,2003,4022000
New Zealand,NZL,2004,4080000
New Zealand,NZL,2005,4135000
New Zealand,NZL,2006,4186000
New Zealand,NZL,2007,4233000
New Zealand,NZL,2008,4278000
New Zealand,NZL,2009,4323000
New Zealand,NZL,2010,4370000
New Zealand,NZL,2011,4419000
New Zealand,NZL,2012,4468000
New Zealand,NZL,2013,4519000
New Zealand,NZL,2014,4568000
New Zealand,NZL,2015,4615000
New Zealand,NZL,2016,4659000
New Zealand,NZL,2017,4702000
New Zealand,NZL,2018,4743000
New Zealand,NZL,2019,4783000
Nicaragua,NIC,1901,579134
Nicaragua,NIC,1902,586596
Nicaragua,NIC,1903,594896
Nicaragua,NIC,1904,603533
Nicaragua,NIC,1905,612498
